#ID,P1,P2,Result,Result,,,,,
60011,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,001dIkinPQQBafbbc7adn5fRalFUJhakASfzT01xkqp01xkYa2to9Aa2tlsEaex3Iqabqz0sa2toaca2tltga8sWhGa6w2Rgp01x5bp01vd1r01swFdnujpn9pdyJD9pvh679pdHS27pi7Ctp01cEB9pdLTV9pdR1p9p57OC9pEpta9p5dcFp01lMY7pvh677p9ly8r01bmqr01kKnjmL8Ys4nQjx9,P2Win,P1Win,,,,,
60012,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000foOioxYFPjoppFLp00rKaamo8UkamobBgp00tnMa15woua15z5q4oUoeyp01AQmp00Bp4p01qWap00LDjp00VNHp017zRp01ihyr00pSqO04AENt00dge7kr0Oc7kr42U7kvrb07kvuoI7kmzso7kmE257nt36M7nt6kv7ogwU17ogA8J7p3VSa7p41rQN08YkFOpcRT49ophDo,P2Win,P2Win,,,,,
60013,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000hOrimwCOr7mXg7p1mK5iC7mXkWu1mKa8Ht00h1kt00h1kO04w5Ip00zyHa1a0HJa1a3oF4ou38SjoyeaH7kdNEr7kifhD7kmEit7kr5Eh7kmHwc7kiko7p00Ba9anPpeaanPrU6akzQWUakzTDQp00j9q9oH83P9oLgFhg00l3Jg0maWcp00Tmnp01ossp00Dypp014R3r017Ru,P2Win,P1Win,,,,,
60014,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,001dMwilFO7a4nlpT1t01dNojnQeeiabM9EVabM6YaajvQ6iajvOdzajvMkMp01gYIp018onp01pAza1Bwira1BtBvr01AlMp01ASdamPMiuamPJByp01ATa7nHeYS7nHjOX7oQITX7oVduuOpIDxd9nyBMl9nyjLX9nysUx9p0pRG9p0IGcp01ATCp01AUfT017BgapRp3E9mC5Le,P2Win,P1Win,,,,,
60015,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000i3St00f7rakzUqNakzRJRa00rcpjl1lUB60qyQyp00uFKp00nIaa00tSnp00rJ5ld088BleEsgMlbkN0qSnt2wOjnbt3ap00APYp00l31a53Ndmp00kscr00Gtqr01ATn,P1Win,Draw,,,,,
60016,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000gYci3flJfin6T5uin6Ua4hn6RJyhn6Shkj0Im2bjoyep3t00gq8t00tS7a0Iu6XGd0dtmakzRIJakzUpFp00FVLanPmeNanPoUJp00wyqa2wouyr00cqBa0IwMUSoyan8r00NYv,P2Win,P1Win,,,,,
60017,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000wjGimBlSLigTAvnhpqaVut00vdSp00LTtp00MH5p00OiPp00P6ra60nr8a4puJraoufJtaouiqpjopG3PjmfvaLNpHMUgEoQ00wGgXKY5alao6oalaqMlaaTjSbT005sPa3FYl6U01vbh9eKc7Fa27kO1,P2Win,P1Win,,,,,
60018,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000hM4joPQ766pHyEx60hK5Qt00ezca1w2oaT01wfQaaQlEhU01oc3aouXL0a2tdoQgnuah0g01ka97eFFo09f2H7dp01AQlp00hu8p00wxhp00rYTGhkzvjal1nKvamT4bVal1vPJzddpDOaaxuJOa2tnBNdnlwwQ,P1Win,P1Win,,,,,
60019,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000iSUamKfKaamKir8p00FYBp013yXajuJUeajuMB5p00DQhp00wz8jnt8YXGplrOSp00882p01drjp00xWtu00m5sr004m480Iw1G4pQLDoaoYTH5p01AB1t00gu2t00gtNt00gtzt00gJYt00gtQt00gu3p00cG6p00wvVp004o7r00W3jr00W8oaoYR19,P1Win,P2Win,,,,,
60020,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,001crST01cqb8nLDXtajvJ5VajvGp0LnCYUJjngYh9p01litu013i8ajvKslajvIzAajvGGPp01AUgp01ABKa27mvyGgTSvut01dwOt01dwOt01dwOt01dwOt01dwOp01ASEp01ATsp01tmuai8Gi3r01szyp01577p01tnar00Yh2ai8DB7amLnyla27jOCamLkRp,P1Win,P2Win,,,,,
60021,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,001dwdjjvSwPa3gIUap01xpPp01yKiamLhU4amLkB0t01bDMt01bDNt01bDNt01kLmG013i8p01ABup01s11p01jFOp01axrajvQTkajvP1zajvN8Op01AlDp019GMa3gLB69oMrak9mKObk9mL5iV9oMb2I9nPTlX9nQatzaggb4Gagg8nK7oV0Bb7oV3i77oV5Y3,P2Win,P2Win,,,,,
60022,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000gY7t00870imJRmcj1ecvAamKh49amKen9p00uWe9lekm59labJ99004kW900kss7ki4JT7kdHFX7k9lCL9okLo79oprg4p00E4oa15vP6t00c8Wt00c8Wt00c8W9oU9po1kzNrs1kzRth1nfS2E1nfO0P7004kW,P1Win,P2Win,,,,,
60023,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000i3Eimf41OamKfI5amKip6p00wiba15xHOp00EkLj15o1Ft00f6ft00f6ft00f6ft00f6ft007PC7008mR9lekm69labJ67kid4Y7kdPtE7k9rgY7kdSHm1kVPaA1kVTcs1nfS2C1nfOha9ph34S9plHVLg2eHsA,P2Win,P2Win,,,,,
60024,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000PoCa5m2O5a4pNOnambymTalOzkKjolxaAp00nYxp01rqup01hNhLn2QUvp01AQJT00Oyjambo8palOgvbp012r0t00K1At00K1At00K1At00K1At00K1At00K1At00K1At00K1AalOoyYt00Gv8GgXX4uq0102wp00Pn8,P1Win,P2Win,,,,,
60025,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,001cUKp01atYr00Re9aous3Wal2mWdT01APbp01A3za1x3tcp01Azjp01Ajrp01zwnU01uDup01dJM9ohlOR9ohsxQ9ohzx59om6Np401mkGU00qkSjnczsLamSWsia2shGP7oVc5U7p0xS27oQzb4r01AT3a2tko5amU5wpa2to9GaaQngLgnugIrg01qBA7eFLPra3pwfja8sRHmT01otx9lG5q0dnlpyb,P2Win,P1Win,,,,,
60026,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,001eg7U00pNma00tP0a2aBulgmK9vcr00r94a2TyefU01fAsa3gsHLajvLd7p01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3gQmAa3gNFEp01x5HjmbT1Sa01AOxa01y8B8dWQbq4ozmI79fbpWP7eFzJJT00XWR9mfVcP7m2HXva4llwDr01ARo,P1Win,P1Win,,,,,
60027,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000i3hU00dJ2amJVm2amJY2WLlEYfbL00gWdp00j8Rjphhzz9hGxd39gXtKCgliOsbgmJVm2O0mkA9G004j4r004jB8juFP7p00otBp00DhjU004l5a004kxa0071tU00os8p00tPEp00j5UdjuFP7U01991a00n7aa00pN6T01fQQa3gsGPa01991gpi7RVa6vK6va6vLYga6vOVDa6vMfHp01iynr01ARO,P2Win,P1Win,,,,,
60028,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,001dbxa3gNFKU01hJMjlTh3bT01AOxabVt0Ta5r0E0O05yrb7pdIGd9p4Uckp01dco7p9lhJ7p9nqS7p50PAr018Fc9p4JrC9p51DL9p9wiGa3gvUyr01jSKa50lYeaggtw7T01ehh9lT6iBa22xqS4nHuLU9f70pda4lVw9p01Ailp01zL9a12hfJa2PnbR8eojwPp01xmNp01zeW9pi3k0r01qG2a3gCav,P2Win,P1Win,,,,,
60029,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000i41U00coSomog7bT012vTp00su4U00xUba1NKida1NpjIa2aDWDp00svFa9KN57apizEaaoztvNo0nooBa007C3p01ASjO004oka1sc69p00vdqa2Smqx8008CPg09Q0fgpIpPbgphWtLN0AdHo7mXXDBdkzJpd60qzUE,P2Win,P1Win,,,,,
60030,001eg7U00pNha00tP0a2aBulgmK8qCr00q4ua3gzWsU01fAsa3gsHLp01c7O7p9iAN9p51nna3gwbW9p4SQm9p4KMx9p9zg47p9kda7pdE7n7pdCv2p01AP4T01AOxp01APAa3CS5Na3CPoRp01x5HjmbT1SamKSEia01AOxa01y8B8dWQbq9fbpWP4oVork7eFzJJT00XWR9mfVcP7m2HXva3ggm0r01ARo,000e1go1Nd1pU01dHHap8zy0alAuoPanGvlcajVcWAU01uDu9f2NyEgnQirEgmpbxNU00Vf8U00q4Ja2tko5amU5wpamTJP7a2t54EamTsmxa2sMB5a2shGPaotS7qgmK9eNgnPJ3ig019FNdkX4DWp01x42ooVxPfT01w08aex0uPdnlunP8m3jeu7eFLPrp01ARkp00XrNp01ASe,P2Win,P2Win,,,,,
