#ID,P1,P2,Result,,,,
11,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,001dfiwpVLF3w01b6TX01dgAO019e9O01hhWwjvJ8aw01eS0wpVTcEt01bmut012vGp01xW5ajvJn0ajvLfKalGcJoU01uHGaggrXka16zBojnQedSa2bHsXp01hvWa1OHEzp017j5p01ybHalGfqkGjvxdI,P1Win,P2Win,,,
12,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000iOu7k9szM7k57447k9qH2joH2Afr00tih7kmEcK7kiiG27kmCAoamKhz0amKeS49la2OV9l5LWt9l9Y5e415A5na2B43ma2B6Jj7plDBi7pq62F7puxt39p8pPb9plIYazcUI5dx5YUGhxkifbUr004jja8n7I71lEVx91lF0z3O00iNRT01evSp00tzja6vMfEa6vJyIa6vKTJp01dIi,P2Win,P1Win,,,
13,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000gFvi2AF7yp00r9Xj19MIW9lekkJ9kVPoO9kRiBw9kIKei9p8eyD9puwov90dhxV90zznNp00vaXantjVQantmCMa2aC36a2aEJ741ry3hx5YWz2x5YLPg7kr2RC7kr6Tw7kifIH7kijKD7k9szM7k9wBKzcUIlK39nNa91kVPoOr00O5e1kVTqGp01ARm,P1Win,P1Win,,,
14,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000lLOimJWqi71rjN471e2grx5UpKMxkdJgq9plx9Q9plHTA90qEb390qOUM9kVS5I9kVXsA9kW3Ps9kVMHQ7kdNik7kifIH7kmHa57kdU1a7kimrx7kmNRU1oc9WB1l5K4I1ocdYvj15nYva15ATcp00xQTamKmFtamKjYx415BaAp00wgdp008kWp00Djv8091Kd,P2Win,P1Win,,,
15,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000fknr008m0i3fjOxh3fsq8j3fykME1NcVuzd09qc80918Dp00ocsr004iU7kdPHRx5UkoIxjQHxd9kMUcR9kIISi9kIAOur00t1SaoyllYanPkAu7kdLFX7kdOTG42aC2ja2aDnY1l1b7k90hVRd7kdWaj7kdSVA7kdIsf1l1fWp90hKzGa2aAGXzcUKuR,P1Win,P2Win,,,
16,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000i1tj15nYv41ekNVa2wEzua2wHgtp00pNYp00tP0amKhPoamKkwkt004iC9pD67H900b1s900gok900lLe9kRlir9kRtlh9kNcEH9lelFH9letIy9lad2U7kialP7kid2N7kifIH7kr0bI7kr2RC7kr5yy1kVO3O1kVQJM1kVTaip01AP7p01AOxr00IHlr00YLxabbVMi,P1Win,P2Win,,,
17,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,0014jyj16bmkp01ewC42P6gha2bs6Kp01jCmamL8qVamL5K09l1TcH7kiTLk7kiSX97kiWbR7kiYBp7kns7m7knuwT7knwWr7knzmY90A93w90EDaP90J8i990JdF19kWytj9kWFc99kWLTY9phROT9pi6gzt00Q9jr00WQTabUIP57pvcfh7pvft0r01AR0a4lzL2,P2Win,P1Win,,,
18,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000ex5imFs3st00cE4a6veURp00Nbnj15o0g90dkLl90drKB90dyJN9kIL389kIxl39p8hvw9p8vKv9lenhC9leBwB7p3Szq7p3Xpv7k9iUk7ki91z7k9m937kicfi7k9pmL7kifcCa0dhz6r008DBp00mAX41vTzGa1AjkKa1Am1Hamsy9aamsAP8r01ybn,P1Win,P2Win,,,
19,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000i1SimaDYdj10Yfst0070MamKge2amKiTXa3fGGka3fJnip00seRp00vbv41Apeqad05oYad085U7kmzn37kmC437kmEJV7kdLWN7kdODH7kdRkC1l1e521l1iDK9l5xbw9l5NiS9kIvsj9kILzF9oYq4s9p3Ydq9p48Ce90dilO90mnuQr00Bm1r008mJ,P2Win,P2Win,,,
20,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000i1jt007gli3jIyYj15nYvp00vaXp00suAa1NyXFa1NBEG4pHPyban7kDban7hWfae5azP9kVIGL9kRpjn9kRuGf9kNbjF9005o290IoWe9oGOXy9oYxjo9p42qH9p8wy17kdKBo7kdNik7kdPYg7kibGN7kmD8b7kih4F1kRupQ,P1Win,P2Win,,,
21,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000ihH9l5vPM9l5AFJ9l1fWp9kVWUN9pcDi6a4kNJba4kL39t00hJHt00hJH9pcO2P409ePtj15nYvamKge29pcTpH7kdLWm7kdOmT7kdPHR7kdRR17kmBvO7kmDVm7kmFhk7kmHqtr01AUgp00y8ip00xkDamKiTXp004jaad05oiad085e9pcIFb1nGjcI1nGmGP,P1Win,P2Win,,,
22,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000jmh9kRnXp9kRuGf9kRBp59kRjVv9pcEmF9pcIEX9pcRgy9pcMXga2aCQ5a2aFx3j19MIWamKlRiamKjbm7k4Xc57k9oOh7kdPrt7kifsj7kdR3P7k9tEmp00wvVp00vbv90zjga90zBwU400suNt006IGt006IGE0I96U,P1Win,P1Win,,,
23,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000j6limnQpht008lDt00cUkad05oRad085Np00sLzp00P4541Jdbram2gxeantkK2j0Imgz7kdPIa7kihS87kmBfJ7kieUP9oU4xC9pyHb29pHLMg9p499S90uTwi90vaDB9l5vPr9l1f9u9kVXsR1liLdUa3BLTz7pyJQX,P1Win,P2Win,,,
24,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000fkni3fjOxj15nYvt008kV42aA9wa3fFkOa3fI1Np00pNMamKfWDamKdgH9l9UA79l5LWt9l5DSF90dhxK9puwot9p8eys90zznL7kdKRM7kdO6v7kdPHR7kmAY27kmDVm7kmFO7t00bP3t00bP3p00su3E6QB4Fr00Ilfr01evS,P1Win,P2Win,,,
25,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000jmhj15nYvp00wvVp00tPJ41rzo5a2aEc5a2aGS4an7jyBan7mfxp005DF9l9Uzj9l9YBd9l5DSF9l5HUz9l1nd2T01hcO9l1reVa6vJika6vLYga6vLYja6vOFfp01hdpp01ARm8cRkuyp00BXjp005EOr01AQP7kdPHR7kdRke7kdSVA7kdUxW7kdWaj7kmEJx7kmGlT7kmHXg7kmJzC7kmLbY7kigwS7kii9f7kijKB7kilmX7kimYk,P2Win,P1Win,,,
26,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000vbMp00efgp005nh9l5vOR9l5Aoy9l1gdN9l1kMu9l1pmb9kW5bv9kW9K8j2aGAPamKsQwamKvxsa2aR6aa2aTfo42aO8fO00iNRT01AOCae6EoUae6H5Q7kmvBa7kmyOS7kmC3B7kmFhk7kmIv37kmLIL7kmtbC7kmwpl7kmzD47kmCQM7kmG5v7kmJje8dwr3Jp01ARmp00BXj8cRhNC,P2Win,P1Win,,,
27,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000u7Ap00bivj15E7Aa00E4ka00GKip00JsRamKxJ74puQzmp00NIPp00MDAamKBsiamKyLmT011C1a3gkD2a9K61ma9K3kr7ke5Li7kitra7k9EWh7ke3C97kiri27k9CN97ke1t27kip8U7k9AE27kdYjU7kinwx7k9z2E9kMWS79kN5VX9kNe139kNm4O9la3De9labGY9lajL79larOUa3ghW6,P2Win,P1Win,,,
28,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000ztSt00mznj15E77p00cCO9lepGC9kRnXp9la6k39kN4AP9labGU9kN9XH9lah4M9kNflz9lamrE9kIUY09l63559kJ1lR42aV7pp00OfTanPGCKanPDVOr01vsd7ke6Pta15ORcp00JXuabUhH87kea4c7kedhU7kmU3X7kmVVI7kn0ar,P1Win,P2Win,,,
29,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000y9ii004zot00n85p00eMSp006sGj15E7j9ler2X9kRtlE9laamk9kNcF19laipU9kNkIE9l61Jj9kJ4357kmRDGp00ICIp00Lzla3g0uHamKx9O41rOrsamKzPKzcUX8CT01rWI7kmUky7kmX1u7keaRA7ke8bD7ke5uJa9LcblagfkUAa9LeRh,P1Win,P2Win,,,
30,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000hLximOhT460qAaRzd0jUYj19MKoalFcWlalFagka3fIjLp00rrH41ryl19kRiBJ9kRqFQ9kRyJB9pLSgP9pLXDG9pHEho9pHJEg1nt4DT1nt6ge7k9qIt7k9pnx7kdUzq7kdSX27kiftK7kih67p00F7wp00fQxp00BTXr00x7OafafKLr015Wz,P2Win,P2Win,,,
31,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000ik5inouIkt008Uht00gHGt00gHGj15o1H7pLTD27kdIdI7kiaEo7kdNAXNpQn9G9l18sO9kRA6l9obYfi9kRs2z904Cu69opsB2anPkSKamKiFwp00Ruw1nBWYA1kN6vMp00xTDa15wTE1noEUe,P1Win,P2Win,,,
32,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000iPHiobXqOp00svU8n7gSnamx4BMamx1o4a1w1zSaotJOj1nP7HE1nKLbU7kdNzP7kifcX7kmEdN7kihm67kdTupx5LF3vzd0bkn9l1cui9kVSnb9kW1Hq904yY9909cGIg3b1hulfapas415xpCj10Yg6E15fW1r00afTT00sL4,P1Win,P2Win,,,
33,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000i2DimOfJI7k9nuw7k9qIc7k9sAV7kdKCu7kdNQj7kdPJ29kRnIy9kNe1K9kRs1w9kRxokzd0b3Yj15o0E1nKGm01nKJQ4xjVbkLamKhQfamKfagp00rHUa3fI35415xGc908XbQ90dtDO90dAmIl8iNmRp01ARox5YOwH,P1Win,P2Win,,,
34,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000ik6imJQ1mj1n10uxjV7jz9kRBrn9kVTJi9kVNhAld0aNLNpQnGsam2fe7anC7UPa1NEEup00rsDp00FVX40zGG29pUMqT90hSW690i1cK7kr12a7kr53Y7kidSd7kihU47k9uL97k9qJg1p8nbw7oy5hu,P1Win,P2Win,,,
35,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000iAHinsU0Lj15o1VNpLYdCzcul9balFdeGanPkSYT00u8p8nGtrap00rcq415xr6a1rAMglccNg190hJgO900nq47kieqc7kr4wp7kmGok7kijgf7kr9mv1noDj61kVU0T700e1h900fmdgclwnor00krTxk4VSi,P1Win,P2Win,,,
36,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,001krmp01gVr1lbaT31lb4I01lb6AK1lb8tv1lbamg7k65Ip7k66MY7k67Rz7k60Sk7k61WT7k632t7k64737k65bCamLiDSamLlkOp01ztzp01zdKa2bDEKa2bGlJ40j6yE9pIvV39pIzGy9pIDs49pIHdz9pEmLr1ohx601ohAjI1ohBV5a9oJGeaaPTh1T010NSa6vz5va6vwoyp00YJTp00YKup00YL3p00YLEa6vvQEa6vyxAj1o4sIp01ARz,P2Win,P1Win,,,
37,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,001hubioyXNvT01AOx401rX0p01qE8a4lPn4p01w0rj0wcwDanQnOA8cRLhba1sy4np01ixOajvM0majvOGip00W4Had0VNRanQl8A7oV6aM7k1xUm7k60Sv7kasQEO01cmYp00UHq7pil3s701byK9pvl8k9pEdDg9pEhF79pElH49pEpJcaggQ6aaggNpe1nQ3oO1nQ8eRzcVKvjp01A1W,P2Win,P2Win,,,
38,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,001kb4img2UBa6vwFGT015nHa6vAaca6vCQ8p0157Tp00YKDa6vCzua6vAGJa6vyNYU01hJBp01nUEj0wcwwp01zdsp01yGbamLi76amLkN2a2bDERa2bGlP4pEtLIaggFSdaggDch9pE8gq9pE3X89pzMOq9pEgQV9pElab9pEpsy7kap687karM4r00iNSa3fwbD7p9yXR7p9xmv1nQbsx1nQg2h7eaMKm,P2Win,P1Win,,,
39,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,001crQimKJ4Qp01ye3jn8aMeN0equXad0WGUp017QEp01z0Wp01pRfp01gYUanQrEVanQoY0ajNp3t9mPie49mPsr19mY0MR9mYoru9oDvGd9oQWlO9oUVPhajNnr5ajNlyk80aje6Gd10mbw05AoI7oHUqE7oI0gJ7k5Xi77k638cr01AB9ad0U0Y,P1Win,P2Win,,,
40,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,001e4bimC0WPp011aGa2bJUza2bHeDN0enO2p01ATAp01ASsp01s18anQsJ7anQq3bGmtaORabyVGVakAVhdp01aheakATotakARvFabyT10jjegyd9mKUCL9mY28t9mL2lB9mTWxM9oz4we9ozdV07oz6VL7oz9mj7ozbLQ7oz68Aq01j937knyEw7knBSfp01s3g,P1Win,P2Win,,,
41,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,001crQimKJ4Qp01wS5O09Qg8r00YOsafbaILae68f0jnHpJLp0187Vp01z0Wp01pRfp01gYUanQrEVanQoY0ajNnr59mY6HW9mYgUT9n7OhK9n8cVn4nlusB9oDvGd9oQWlO9oUVPht01eRP8b38n480aje6ajNkK97ngNwN7ngQKw7ngTYf7oDvGd7oDyTV7oDC8E,P1Win,P2Win,,,
42,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,001dMwp01ATCp01AUfilFO7a4nlpT1t01dNojnQeeiabM9EVabM6YaajvQ6iajvOdzajvMkMp01gYIp018onp01pAza1Bwira1BtBvr01AlMp01ASdamPMiuamPJByp01ATa7nHeYS7nHjOX7oQITX7oVduuOpIDxd9nyBMl9nyjLX9nysUx9p0pRG9p0IGcT017BgapRp3E9mC5Le,P2Win,P1Win,,,
43,000hgpT01dgD60ma7gN0Aos8a1sobQo0WGzSa1sHO7p01ASyamU9nDp01AP3p00g7Vok9reOt00ePXakVWHwalJndra2siPEg01cbwgp4Vl9god33RU00z0Fa2sqm5amTbupU00UuXp00Sj4a2sLzYa5Moapdljwuu801hi0,000xp8inPb13jnkACEOpQIX9p00wA0an7vrNa1NU0zp00OSaa15Tf54nPDdzp012GRp01vrSp01hwTp01ARnp014Ec9oYHBx9oQcVI9o8dwc9ogIcxSoCIP4g00tUIg00BYwg00xWCajv6oTp00zvSq00TG5an7y8Kajv4w9ajv2Do,P1Win,P2Win,,,
